score,hotness,uniqueness,log
0.008365053009618357,0.11850365561004726,0.07058898703635545,"23/04/26 22:55:09 WARN util.Progress: Illegal progress value found, progress is larger than 1. Progress will be changed to 1"
0.008218660912742978,0.1161718014548677,0.07074574733125659,23/04/26 22:55:06 INFO mapred.MapTask: Processing split: hdfs://localhost:9000/input/part-m-00000:134217728+134217728
0.008218653791625674,0.11617170079698265,0.07074574733125659,23/04/26 22:55:57 INFO mapred.MapTask: Processing split: hdfs://localhost:9000/input/part-m-00000:402653184+134217728
0.008182650610065623,0.13068704534401016,0.06261256108840985,23/04/26 22:55:00 INFO mapred.MapTask: soft limit at 83886080
0.00816731919466694,0.13155579388184668,0.06208255032843479,23/04/26 22:54:59 INFO mapred.MapTask: Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer
0.007351866782230332,0.13155596767433497,0.055883947434674945,23/04/26 22:55:03 INFO mapred.MapTask: (RESET) equator 75355282 kv 18838816(75355264) kvi 18127932(72511728)
0.007273814015343524,0.1161718014548677,0.06261256108840985,23/04/26 22:55:06 INFO mapred.MapTask: soft limit at 83886080
0.007273807712895547,0.11617170079698265,0.06261256108840985,23/04/26 22:55:57 INFO mapred.MapTask: soft limit at 83886080
0.007212241710566758,0.1161718014548677,0.06208255032843479,23/04/26 22:55:06 INFO mapred.MapTask: Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer
0.007212235461468543,0.11617170079698265,0.06208255032843479,23/04/26 22:55:57 INFO mapred.MapTask: Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer
0.006634120247519077,0.09552206421017835,0.06945118180153584,"23/04/26 22:55:05 INFO mapred.Merger: Down to the last merge-pass, with 2 segments left of total size: 139586498 bytes"
0.006622457360277669,0.1185037504377967,0.055883947434674945,23/04/26 22:56:00 INFO mapred.MapTask: (RESET) equator 75355282 kv 18838816(75355264) kvi 18127932(72511728)
0.006622452060928704,0.11850365561004726,0.055883947434674945,23/04/26 22:55:09 INFO mapred.MapTask: (RESET) equator 75355282 kv 18838816(75355264) kvi 18127932(72511728)
0.006200760498413092,0.13155579388184668,0.04713407380584195,23/04/26 22:54:59 INFO mapred.Task:  Using ResourceCalculatorProcessTree : [ ]
0.005775465094523403,0.13068704534401016,0.04419309564555943,23/04/26 22:55:00 INFO mapred.MapTask: mapreduce.task.io.sort.mb: 100
0.005475650263931351,0.1161718014548677,0.04713407380584195,23/04/26 22:55:06 INFO mapred.Task:  Using ResourceCalculatorProcessTree : [ ]
0.005475645519515168,0.11617170079698265,0.04713407380584195,23/04/26 22:55:57 INFO mapred.Task:  Using ResourceCalculatorProcessTree : [ ]
0.005198773895540008,0.1161718014548677,0.04475073839291122,23/04/26 22:55:06 INFO mapred.Task: Task:attempt_local1301657044_0001_m_000000_0 is done. And is in the process of committing
0.005133991533011908,0.1161718014548677,0.04419309564555943,23/04/26 22:55:06 INFO mapred.MapTask: mapreduce.task.io.sort.mb: 100
0.005133987084628366,0.11617170079698265,0.04419309564555943,23/04/26 22:55:57 INFO mapred.MapTask: mapreduce.task.io.sort.mb: 100
0.005013215022482986,0.09552206421017835,0.05248227269725189,23/04/26 22:55:05 INFO mapred.Merger: Merging 2 sorted segments
0.004998117368149314,0.13163900868212972,0.03796836073278497,"2023-04-26 22:55:03,599 INFO org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /127.0.0.1:50010, dest: /127.0.0.1:60278, bytes: 135266304, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_2095150284_1, offset: 0, srvID: c5044661-050f-43a9-99ba-8b5666fc7b5d, blockid: BP-179422481-10.142.0.8-1682549665681:blk_1073741825_1001, duration: 3524258742"
0.004998117368149314,0.13163900868212972,0.03796836073278497,"2023-04-26 22:55:03,668 INFO org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /127.0.0.1:50010, dest: /127.0.0.1:60278, bytes: 3104256, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_2095150284_1, offset: 0, srvID: c5044661-050f-43a9-99ba-8b5666fc7b5d, blockid: BP-179422481-10.142.0.8-1682549665681:blk_1073741826_1002, duration: 4521404"
0.004785105547519061,0.06889883546104385,0.06945118180153584,"23/04/26 22:56:02 INFO mapred.Merger: Down to the last merge-pass, with 2 segments left of total size: 139586498 bytes"
0.004785096401658538,0.06889870377342838,0.06945118180153584,"23/04/26 22:55:11 INFO mapred.Merger: Down to the last merge-pass, with 2 segments left of total size: 139586394 bytes"
0.004400773745561965,0.11590634045367092,0.03796836073278497,"2023-04-26 22:55:15,642 INFO org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /127.0.0.1:50010, dest: /127.0.0.1:52716, bytes: 135266304, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_2095150284_1, offset: 0, srvID: c5044661-050f-43a9-99ba-8b5666fc7b5d, blockid: BP-179422481-10.142.0.8-1682549665681:blk_1073741831_1007, duration: 2535711699"
0.004400773745561965,0.11590634045367092,0.03796836073278497,"2023-04-26 22:55:15,673 INFO org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /127.0.0.1:50010, dest: /127.0.0.1:52716, bytes: 1453056, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_2095150284_1, offset: 0, srvID: c5044661-050f-43a9-99ba-8b5666fc7b5d, blockid: BP-179422481-10.142.0.8-1682549665681:blk_1073741832_1008, duration: 1287264"
0.0044007714384297954,0.1159062796890731,0.03796836073278497,"2023-04-26 22:55:09,746 INFO org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /127.0.0.1:50010, dest: /127.0.0.1:52704, bytes: 135266304, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_2095150284_1, offset: 0, srvID: c5044661-050f-43a9-99ba-8b5666fc7b5d, blockid: BP-179422481-10.142.0.8-1682549665681:blk_1073741826_1002, duration: 2742943107"
0.0044007714384297954,0.1159062796890731,0.03796836073278497,"2023-04-26 22:55:09,795 INFO org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /127.0.0.1:50010, dest: /127.0.0.1:52704, bytes: 6604800, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_2095150284_1, offset: 0, srvID: c5044661-050f-43a9-99ba-8b5666fc7b5d, blockid: BP-179422481-10.142.0.8-1682549665681:blk_1073741827_1003, duration: 4708905"
0.004160303494653363,0.13155596767433497,0.03162382952442065,23/04/26 22:55:03 INFO mapred.MapTask: Starting flush of map output
0.0038913620810119664,0.13155596767433497,0.029579517750536265,23/04/26 22:55:03 INFO mapred.MapTask: Finished spill 0
0.0037475424018493723,0.1185037504377967,0.03162382952442065,23/04/26 22:56:00 INFO mapred.MapTask: Starting flush of map output
0.0037475394030327897,0.11850365561004726,0.03162382952442065,23/04/26 22:55:09 INFO mapred.MapTask: Starting flush of map output
0.003687676987181636,0.13155596767433497,0.02803124063752418,23/04/26 22:55:03 INFO mapred.MapTask: bufstart = 75355282; bufend = 34888140; bufvoid = 104857600
0.003687676987181636,0.13155596767433497,0.02803124063752418,23/04/26 22:55:03 INFO mapred.MapTask: kvstart = 18838816(75355264); kvend = 16313704(65254816); length = 2525113/6553600
0.0036633211551784757,0.13068708597487297,0.02803124063752418,23/04/26 22:55:07 INFO mapred.MapTask: bufstart = 0; bufend = 72511698; bufvoid = 104857600
0.0036633211551784757,0.13068708597487297,0.02803124063752418,23/04/26 22:55:07 INFO mapred.MapTask: kvstart = 26214396(104857584); kvend = 23370804(93483216); length = 2843593/6553600
0.003663320016244983,0.13068704534401016,0.02803124063752418,23/04/26 22:55:00 INFO mapred.MapTask: bufstart = 0; bufend = 72511698; bufvoid = 104857600
0.003663320016244983,0.13068704534401016,0.02803124063752418,23/04/26 22:55:00 INFO mapred.MapTask: kvstart = 26214396(104857584); kvend = 23370804(93483216); length = 2843593/6553600
0.003663320016244983,0.13068704534401016,0.02803124063752418,23/04/26 22:55:58 INFO mapred.MapTask: bufstart = 0; bufend = 72511698; bufvoid = 104857600
0.003663320016244983,0.13068704534401016,0.02803124063752418,23/04/26 22:55:58 INFO mapred.MapTask: kvstart = 26214396(104857584); kvend = 23370804(93483216); length = 2843593/6553600
0.003615967471189592,0.06889883546104385,0.05248227269725189,23/04/26 22:56:02 INFO mapred.Merger: Merging 2 sorted segments
0.0036159605599242464,0.06889870377342838,0.05248227269725189,23/04/26 22:55:11 INFO mapred.Merger: Merging 2 sorted segments
0.003505283789579927,0.1185037504377967,0.029579517750536265,23/04/26 22:56:00 INFO mapred.MapTask: Finished spill 0
0.0035052809846208293,0.11850365561004726,0.029579517750536265,23/04/26 22:55:09 INFO mapred.MapTask: Finished spill 0
0.003321807144970991,0.1185037504377967,0.02803124063752418,23/04/26 22:56:00 INFO mapred.MapTask: bufstart = 75355282; bufend = 34888140; bufvoid = 104857600
0.003321807144970991,0.1185037504377967,0.02803124063752418,23/04/26 22:56:00 INFO mapred.MapTask: kvstart = 18838816(75355264); kvend = 16313704(65254816); length = 2525113/6553600
0.003321804486831527,0.11850365561004726,0.02803124063752418,23/04/26 22:55:09 INFO mapred.MapTask: bufstart = 75355282; bufend = 34888038; bufvoid = 104857600
0.003321804486831527,0.11850365561004726,0.02803124063752418,23/04/26 22:55:09 INFO mapred.MapTask: kvstart = 18838816(75355264); kvend = 16313708(65254832); length = 2525109/6553600
0.0028963331071472772,0.1161718014548677,0.02493146418386644,23/04/26 22:55:06 INFO mapred.LocalJobRunner: Finishing task: attempt_local1301657044_0001_m_000000_0
0.0028963305975988215,0.11617170079698265,0.02493146418386644,23/04/26 22:55:57 INFO mapred.LocalJobRunner: Finishing task: attempt_local1301657044_0001_m_000004_0
0.0028254965938728353,0.09552206421017835,0.029579517750536265,23/04/26 22:55:05 INFO mapred.MapTask: Finished spill 1
0.0027568008559364495,0.13068708597487297,0.02109466926568778,23/04/26 22:55:07 INFO mapred.MapTask: (EQUATOR) 75355282 kvi 18838816(75355264)
0.0027567999988418364,0.13068704534401016,0.02109466926568778,23/04/26 22:55:00 INFO mapred.MapTask: (EQUATOR) 0 kvi 26214396(104857584)
0.0027567999988418364,0.13068704534401016,0.02109466926568778,23/04/26 22:55:00 INFO mapred.MapTask: (EQUATOR) 75355282 kvi 18838816(75355264)
0.0027567999988418364,0.13068704534401016,0.02109466926568778,23/04/26 22:55:58 INFO mapred.MapTask: (EQUATOR) 75355282 kvi 18838816(75355264)
0.0026534900815738437,0.13068704534401016,0.020304155431695683,23/04/26 22:55:00 INFO mapred.MapTask: bufstart = 0; bufvoid = 104857600
0.0026534900815738437,0.13068704534401016,0.020304155431695683,23/04/26 22:55:00 INFO mapred.MapTask: kvstart = 26214396; length = 6553600
0.002457349713032228,0.13155596767433497,0.018679120046574887,23/04/26 22:55:03 INFO mapred.MapTask: Spilling map output
0.0024506057296895807,0.1161718014548677,0.02109466926568778,23/04/26 22:55:06 INFO mapred.MapTask: (EQUATOR) 0 kvi 26214396(104857584)
0.0024506036063447864,0.11617170079698265,0.02109466926568778,23/04/26 22:55:57 INFO mapred.MapTask: (EQUATOR) 0 kvi 26214396(104857584)
0.0024411197674617056,0.13068708597487297,0.018679120046574887,23/04/26 22:55:07 INFO mapred.MapTask: Spilling map output
0.0024411190085129415,0.13068704534401016,0.018679120046574887,23/04/26 22:55:00 INFO mapred.MapTask: Spilling map output
0.0024411190085129415,0.13068704534401016,0.018679120046574887,23/04/26 22:55:58 INFO mapred.MapTask: Spilling map output
0.002366296661388108,0.13155579388184668,0.017987019739421996,23/04/26 22:54:59 INFO mapred.LocalJobRunner: Starting task: attempt_local1301657044_0001_m_000000_0
0.0023587703135197246,0.1161718014548677,0.020304155431695683,23/04/26 22:55:06 INFO mapred.MapTask: bufstart = 0; bufvoid = 104857600
0.0023587703135197246,0.1161718014548677,0.020304155431695683,23/04/26 22:55:06 INFO mapred.MapTask: kvstart = 26214396; length = 6553600
0.002358768269746381,0.11617170079698265,0.020304155431695683,23/04/26 22:55:57 INFO mapred.MapTask: bufstart = 0; bufvoid = 104857600
0.002358768269746381,0.11617170079698265,0.020304155431695683,23/04/26 22:55:57 INFO mapred.MapTask: kvstart = 26214396; length = 6553600
0.002213545780396956,0.1185037504377967,0.018679120046574887,23/04/26 22:56:00 INFO mapred.MapTask: Spilling map output
0.0022135440090980405,0.11850365561004726,0.018679120046574887,23/04/26 22:55:09 INFO mapred.MapTask: Spilling map output
0.0021016511692799095,0.13068708597487297,0.016081552003416703,23/04/26 22:55:07 INFO mapreduce.Job:  map 100% reduce 0%
0.002101650515872576,0.13068704534401016,0.016081552003416703,23/04/26 22:55:00 INFO mapreduce.Job:  map 0% reduce 0%
0.0020895844859329183,0.1161718014548677,0.017987019739421996,23/04/26 22:55:06 INFO mapred.LocalJobRunner: Starting task: attempt_local1301657044_0001_m_000001_0
0.002089582675397553,0.11617170079698265,0.017987019739421996,23/04/26 22:55:57 INFO mapred.LocalJobRunner: Starting task: attempt_local1301657044_0001_m_000005_0
0.002037994326511224,0.06889883546104385,0.029579517750536265,23/04/26 22:56:02 INFO mapred.MapTask: Finished spill 1
0.0020379904312550646,0.06889870377342838,0.029579517750536265,23/04/26 22:55:11 INFO mapred.MapTask: Finished spill 1
0.002031188627108766,0.1161718014548677,0.01748435163844709,23/04/26 22:55:06 INFO mapred.LocalJobRunner: map > sort
0.002031186867170909,0.11617170079698265,0.01748435163844709,23/04/26 22:55:57 INFO mapred.LocalJobRunner: map > sort
0.002026438782187291,0.1161718014548677,0.017443465254126704,23/04/26 22:55:06 INFO mapred.Task: Task 'attempt_local1301657044_0001_m_000000_0' done.
0.0020264370263649704,0.11617170079698265,0.017443465254126704,23/04/26 22:55:57 INFO mapred.Task: Task 'attempt_local1301657044_0001_m_000004_0' done.
0.001990075561611635,0.044470228494081665,0.04475073839291122,23/04/26 22:56:03 INFO mapred.Task: Task:attempt_local1301657044_0001_m_000005_0 is done. And is in the process of committing
0.0019057242252653428,0.1185037504377967,0.016081552003416703,23/04/26 22:56:00 INFO mapreduce.Job:  map 63% reduce 0%
0.0019057227002879586,0.11850365561004726,0.016081552003416703,23/04/26 22:55:09 INFO mapreduce.Job:  map 13% reduce 0%
0.0018682228664270552,0.1161718014548677,0.016081552003416703,23/04/26 22:55:06 INFO mapreduce.Job:  map 9% reduce 0%
0.0018682212476920422,0.11617170079698265,0.016081552003416703,23/04/26 22:55:57 INFO mapreduce.Job:  map 100% reduce 0%
0.0018170724200783004,0.025684546260711972,0.07074574733125659,23/04/26 22:56:04 INFO mapred.MapTask: Processing split: hdfs://localhost:9000/input/part-m-00000:268435456+134217728
0.0018170669281098815,0.025684468631050457,0.07074574733125659,23/04/26 22:55:13 INFO mapred.MapTask: Processing split: hdfs://localhost:9000/input/part-m-00000:805306368+134217728
0.0016994279765591177,0.04475905579699398,0.03796836073278497,"2023-04-26 22:55:21,087 INFO org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /127.0.0.1:50010, dest: /127.0.0.1:53512, bytes: 135266304, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_2095150284_1, offset: 0, srvID: c5044661-050f-43a9-99ba-8b5666fc7b5d, blockid: BP-179422481-10.142.0.8-1682549665681:blk_1073741830_1006, duration: 2454945640"
0.0016994279765591177,0.04475905579699398,0.03796836073278497,"2023-04-26 22:55:21,118 INFO org.apache.hadoop.hdfs.server.datanode.DataNode.clienttrace: src: /127.0.0.1:50010, dest: /127.0.0.1:53512, bytes: 2509824, op: HDFS_READ, cliID: DFSClient_NONMAPREDUCE_2095150284_1, offset: 0, srvID: c5044661-050f-43a9-99ba-8b5666fc7b5d, blockid: BP-179422481-10.142.0.8-1682549665681:blk_1073741831_1007, duration: 1673578"
0.0016701413598810798,0.09552206421017835,0.01748435163844709,23/04/26 22:55:05 INFO mapred.LocalJobRunner: map > sort >
0.001608175221776917,0.025684546260711972,0.06261256108840985,23/04/26 22:56:04 INFO mapred.MapTask: soft limit at 83886080
0.001608170361184993,0.025684468631050457,0.06261256108840985,23/04/26 22:55:13 INFO mapred.MapTask: soft limit at 83886080
0.0015945621358936625,0.025684546260711972,0.06208255032843479,23/04/26 22:56:04 INFO mapred.MapTask: Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer
0.0015945573164462944,0.025684468631050457,0.06208255032843479,23/04/26 22:55:13 INFO mapred.MapTask: Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer
0.0012106172991219598,0.025684546260711972,0.04713407380584195,23/04/26 22:56:04 INFO mapred.Task:  Using ResourceCalculatorProcessTree : [ ]
0.0012106136401197646,0.025684468631050457,0.04713407380584195,23/04/26 22:55:13 INFO mapred.Task:  Using ResourceCalculatorProcessTree : [ ]
0.0011493989364690736,0.025684468631050457,0.04475073839291122,23/04/26 22:55:13 INFO mapred.Task: Task:attempt_local1301657044_0001_m_000001_0 is done. And is in the process of committing
0.0011482995569644797,0.13155596767433497,0.00872860104535189,23/04/26 22:55:03 INFO mapred.LocalJobRunner:
0.0011350796095124399,0.025684546260711972,0.04419309564555943,23/04/26 22:56:04 INFO mapred.MapTask: mapreduce.task.io.sort.mb: 100
0.0011350761788173837,0.025684468631050457,0.04419309564555943,23/04/26 22:55:13 INFO mapred.MapTask: mapreduce.task.io.sort.mb: 100
0.0010343719599494718,0.1185037504377967,0.00872860104535189,23/04/26 22:56:00 INFO mapred.LocalJobRunner:
0.0010343711322358788,0.11850365561004726,0.00872860104535189,23/04/26 22:55:09 INFO mapred.LocalJobRunner:
0.0007775331124326132,0.044470228494081665,0.01748435163844709,23/04/26 22:56:03 INFO mapred.LocalJobRunner: map > sort >
0.0007775311943573345,0.04447011879168501,0.01748435163844709,23/04/26 22:55:12 INFO mapred.LocalJobRunner: map > sort >
0.0007199696968996392,0.025684546260711972,0.02803124063752418,23/04/26 22:56:04 INFO mapred.MapTask: bufstart = 0; bufend = 72511698; bufvoid = 104857600
0.0007199696968996392,0.025684546260711972,0.02803124063752418,23/04/26 22:56:04 INFO mapred.MapTask: kvstart = 26214396(104857584); kvend = 23370804(93483216); length = 2843593/6553600
0.0007199675208439167,0.025684468631050457,0.02803124063752418,23/04/26 22:55:13 INFO mapred.MapTask: bufstart = 0; bufend = 72511698; bufvoid = 104857600
0.0007199675208439167,0.025684468631050457,0.02803124063752418,23/04/26 22:55:13 INFO mapred.MapTask: kvstart = 26214396(104857584); kvend = 23370804(93483216); length = 2843593/6553600
0.0007151502921313975,0.044470228494081665,0.016081552003416703,23/04/26 22:56:03 INFO mapreduce.Job:  map 74% reduce 0%
0.0006403533451778012,0.025684546260711972,0.02493146418386644,23/04/26 22:56:04 INFO mapred.LocalJobRunner: Finishing task: attempt_local1301657044_0001_m_000005_0
0.0006403514097566756,0.025684468631050457,0.02493146418386644,23/04/26 22:55:13 INFO mapred.LocalJobRunner: Finishing task: attempt_local1301657044_0001_m_000001_0
0.0005418070086089769,0.025684546260711972,0.02109466926568778,23/04/26 22:56:04 INFO mapred.MapTask: (EQUATOR) 0 kvi 26214396(104857584)
0.0005418070086089769,0.025684546260711972,0.02109466926568778,23/04/26 22:56:04 INFO mapred.MapTask: (EQUATOR) 75355282 kvi 18838816(75355264)
0.000541805371036942,0.025684468631050457,0.02109466926568778,23/04/26 22:55:13 INFO mapred.MapTask: (EQUATOR) 0 kvi 26214396(104857584)
0.000541805371036942,0.025684468631050457,0.02109466926568778,23/04/26 22:55:13 INFO mapred.MapTask: (EQUATOR) 75355282 kvi 18838816(75355264)
0.0005215030194700741,0.025684546260711972,0.020304155431695683,23/04/26 22:56:04 INFO mapred.MapTask: bufstart = 0; bufvoid = 104857600
0.0005215030194700741,0.025684546260711972,0.020304155431695683,23/04/26 22:56:04 INFO mapred.MapTask: kvstart = 26214396; length = 6553600
0.0005215014432653606,0.025684468631050457,0.020304155431695683,23/04/26 22:55:13 INFO mapred.MapTask: bufstart = 0; bufvoid = 104857600
0.0005215014432653606,0.025684468631050457,0.020304155431695683,23/04/26 22:55:13 INFO mapred.MapTask: kvstart = 26214396; length = 6553600
0.00047976472294564506,0.025684546260711972,0.018679120046574887,23/04/26 22:56:04 INFO mapred.MapTask: Spilling map output
0.00047976327289187844,0.025684468631050457,0.018679120046574887,23/04/26 22:55:13 INFO mapred.MapTask: Spilling map output
